iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Benin,2023,12,12,2.3625952042237718E7,5.429116450943749E8,5.428099051526132E10,2.3625952042237762E10,GMIE-100
,Nigeria,2023,12,12,1.0064103072384997E8,2.9017415738300433E9,2.438596667772408E11,1.0064103072384988E11,GMIE-100
,Cameroon,2023,12,12,9.651341056065157E7,1.9637542288030438E9,1.8347372705629156E11,9.651341056065138E10,GMIE-100
,Equatorial Guinea,2023,12,12,6163.704060527041,1172181.481030865,1.0421881184731214E8,6163704.060527041,GMIE-100
,Sao Tome & Principe,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Gabon,2023,12,12,57455.11384556539,3861051.799365259,3.260202044077432E8,5.745511384556539E7,GMIE-100
,Rep of the Congo,2023,12,12,1264058.0987214537,1.129721825478978E8,9.112635599582987E9,1.2640580987214537E9,GMIE-100
,Central African Rep,2023,12,12,1.0321989120324286E7,4.0429748898075974E8,4.953045627746925E10,1.0321989120324286E10,GMIE-100
,Dem Rep of the Congo,2023,12,12,6.234100604431185E7,2.52229576049768E9,2.653914756841847E11,6.2341006044311844E10,GMIE-100
,Hong Kong,2023,12,12,198288.60627960644,1.603439457181936E7,1.1347009954929185E9,1.982886062796066E8,GMIE-100
,Macau,2023,12,12,7.975368029802145,3817.439465064994,80166.22876636486,7975.3680298021445,GMIE-100
,Taiwan,2023,12,12,5.733011648955442E7,4.416079823739265E9,2.41267517373717E11,5.733011648955434E10,GMIE-100
,Senkakus,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Japan,2023,12,12,1519335.1274344071,1.5633061025784546E10,6.833844658660509E11,1.5193351274344091E9,GMIE-100
,"Korea, South",2023,12,12,2.1699030964990154E7,6.962981092275054E9,3.6390974893849335E11,2.1699030964990135E10,GMIE-100
,"Korea, North",2023,12,12,1.3910620006058188E7,1.3597587715471508E10,5.691987044816359E11,1.3910620006058199E10,GMIE-100
,Korean Is. (UN Jurisdiction),2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,China,2023,12,12,1.9947214683190525E9,2.903164856416442E11,1.419052261797253E13,1.9947214683190566E12,GMIE-100
,China,2023,12,12,4.0319571770084124E9,1.2426433594379993E11,4.892715596357524E12,4.0319571770084136E12,GMIE-100
,China,2023,12,12,1.1954024972245471E9,8.782979732456566E10,5.373408003608018E12,1.195402497224547E12,GMIE-100
,China,2023,12,12,1.2625091558707263E9,6.107673681326124E11,3.473092603385103E13,1.2625091558707273E12,GMIE-100
,Liancourt Rocks,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Russia,2023,12,12,3.9314341308395165E8,3.2530983747249653E10,9.237278178947059E11,3.9314341308395197E11,GMIE-100
,Ukraine,2023,12,12,9.884806025563134E7,2.6105339031324158E10,8.413500218181195E11,9.884806025563136E10,GMIE-100
,Romania,2023,12,12,5957613.302337089,3.077800774972373E9,1.2998475972081303E11,5.957613302337081E9,GMIE-100
,Moldova,2023,12,12,7209839.734120708,1.5580384247467031E9,5.174445970495366E10,7.209839734120705E9,GMIE-100
,Russia,2023,12,12,79549.12679594736,2506243.9284006516,7.954912679594742E7,7.954912679594742E7,GMIE-100
,Finland,2023,12,12,2.2487377096328065E8,7.848562988439698E9,2.2487377096328094E11,2.2487377096328094E11,GMIE-100
,Norway,2023,12,12,6.546610337561867E7,2.3627177272700624E9,6.546610337561864E10,6.546610337561864E10,GMIE-100
,Andorra,2023,12,12,0.0,30357.613544007887,1231711.8987176204,0.0,GMIE-100
